Year,Area,Economic activity,Size of establishment,Division of industry,Level of education IT personal (Total),Lower high vocational,High vocational certificate,Bachelor's degree,Master's degree,Doctorate and higher degree
2014,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,80) Security and investigation activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,81) Services to buildings and landscape activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,"82) Office administrative, office support and other business support activities",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,"90) Creative, arts and entertainment activities",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,"91) Libraries, archives, museums and other cultural activities",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,93) Sports activities and amusement and recreation activities,9.375,0.0,2.25,7.125,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,95) Repair of computers and personal and household goods,2.0,0.0,0.0,2.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,96) Other personal service activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,03) 16 - 25 persons,Total,126.932,0.0,22.009,104.923,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,45) Wholesale and retail trade and repair of motor vehicles and motorcycles,63.798,21.0,24.0,18.798,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,"46) Wholesale trade, except of motor vehicles and motorcycles",40.032,0.0,6.166,33.866,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,"47) Retail trade, except of motor vehicles and motorcycles",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,55) Accommodation,2.0,0.0,0.0,2.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,56) Food and beverage service activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,68) Real estate activities,6.0,0.0,0.0,6.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,69) Legal and accounting activities,1.0,0.0,0.0,1.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,71) Architectural and engineering activities; technical testing and analysis,1.666,0.0,0.0,1.666,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,77) Rental and leasing activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,78) Employment activities,2.666,0.0,0.0,1.333,1.333,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,"79) Travel agency, tour operator, reservation service and related activities",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,80) Security and investigation activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,81) Services to buildings and landscape activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,"82) Office administrative, office support and other business support activities",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,"90) Creative, arts and entertainment activities",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,93) Sports activities and amusement and recreation activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,95) Repair of computers and personal and household goods,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,96) Other personal service activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,04) 26 - 30 persons,Total,117.162,21.0,30.166,64.663,1.333,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,45) Wholesale and retail trade and repair of motor vehicles and motorcycles,120.529,0.0,39.993,72.536,8.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,"46) Wholesale trade, except of motor vehicles and motorcycles",507.166,247.165,73.226,162.207,24.568,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,"47) Retail trade, except of motor vehicles and motorcycles",25.332,0.0,0.0,25.332,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,55) Accommodation,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,56) Food and beverage service activities,7.288,0.0,0.0,7.288,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,68) Real estate activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,73) Advertising and market research,10.0,0.0,0.0,0.0,10.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,"74) Other professional, scientific and technical activities",6.0,3.0,2.0,1.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,77) Rental and leasing activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,78) Employment activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,"79) Travel agency, tour operator, reservation service and related activities",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,80) Security and investigation activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,81) Services to buildings and landscape activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,"82) Office administrative, office support and other business support activities",5.0,0.0,0.0,5.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,"90) Creative, arts and entertainment activities",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,"91) Libraries, archives, museums and other cultural activities",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,93) Sports activities and amusement and recreation activities,6.499,0.0,2.5,3.999,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,96) Other personal service activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,05) 31 - 50 persons,Total,687.814,250.165,117.719,277.362,42.568,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,45) Wholesale and retail trade and repair of motor vehicles and motorcycles,230.164,13.152,88.711,115.401,12.9,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,"46) Wholesale trade, except of motor vehicles and motorcycles",248.952,0.0,50.55,198.402,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,"47) Retail trade, except of motor vehicles and motorcycles",352.742,93.676,113.878,136.916,8.272,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,55) Accommodation,202.333,6.928,33.868,161.537,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,56) Food and beverage service activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,68) Real estate activities,16.724,0.0,0.0,16.724,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,70) Activities of head offices; management consultancy activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,71) Architectural and engineering activities; technical testing and analysis,4.5,0.0,0.0,4.5,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,"74) Other professional, scientific and technical activities",85.0,0.0,1.0,84.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,77) Rental and leasing activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,78) Employment activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,"79) Travel agency, tour operator, reservation service and related activities",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,80) Security and investigation activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,81) Services to buildings and landscape activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,"82) Office administrative, office support and other business support activities",4.5,0.0,0.0,4.5,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,"90) Creative, arts and entertainment activities",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,"91) Libraries, archives, museums and other cultural activities",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,93) Sports activities and amusement and recreation activities,26.778,0.0,2.0,24.778,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,96) Other personal service activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,06) 51 -  200 persons,Total,1171.693,113.756,290.007,746.758,21.172,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,45) Wholesale and retail trade and repair of motor vehicles and motorcycles,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,"46) Wholesale trade, except of motor vehicles and motorcycles",13.0,0.0,4.0,9.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,"47) Retail trade, except of motor vehicles and motorcycles",24.44,0.0,4.888,14.664,4.888,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,55) Accommodation,199.255,1.137,34.322,163.796,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,56) Food and beverage service activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,68) Real estate activities,4.0,0.0,0.0,4.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,70) Activities of head offices; management consultancy activities,14.0,0.0,0.0,12.0,2.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,78) Employment activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,80) Security and investigation activities,5.792,0.0,3.332,2.46,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,81) Services to buildings and landscape activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,"82) Office administrative, office support and other business support activities",6.0,0.0,1.0,5.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,"90) Creative, arts and entertainment activities",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,"91) Libraries, archives, museums and other cultural activities",3.0,1.0,0.0,2.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,93) Sports activities and amusement and recreation activities,21.5,0.0,2.0,19.5,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,96) Other personal service activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,07) More than 200 persons,Total,290.987,2.137,49.542,232.42,6.888,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,45) Wholesale and retail trade and repair of motor vehicles and motorcycles,1517.845,552.227,670.779,273.939,20.9,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,"46) Wholesale trade, except of motor vehicles and motorcycles",1610.418,247.165,763.317,575.368,24.568,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,"47) Retail trade, except of motor vehicles and motorcycles",7444.875,93.676,160.286,6440.699,750.214,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,55) Accommodation,435.457,8.065,75.074,352.318,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,56) Food and beverage service activities,59.631,0.0,0.0,59.631,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,68) Real estate activities,31.349,0.0,4.625,26.724,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,69) Legal and accounting activities,1.0,0.0,0.0,1.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,70) Activities of head offices; management consultancy activities,14.0,0.0,0.0,12.0,2.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,71) Architectural and engineering activities; technical testing and analysis,29.325,0.0,8.32,21.005,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,72) Scientific research and development,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,73) Advertising and market research,23.75,0.0,8.25,5.5,10.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,"74) Other professional, scientific and technical activities",91.0,3.0,3.0,85.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,77) Rental and leasing activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,78) Employment activities,2.666,0.0,0.0,1.333,1.333,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,"79) Travel agency, tour operator, reservation service and related activities",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,80) Security and investigation activities,8.792,0.0,6.332,2.46,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,81) Services to buildings and landscape activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,"82) Office administrative, office support and other business support activities",15.5,0.0,1.0,14.5,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,"90) Creative, arts and entertainment activities",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,"91) Libraries, archives, museums and other cultural activities",3.0,1.0,0.0,2.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,92) Gambling and betting activities,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,93) Sports activities and amusement and recreation activities,64.152,0.0,8.75,55.402,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,95) Repair of computers and personal and household goods,2.0,0.0,0.0,2.0,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,96) Other personal service activities,10.5,0.0,0.0,10.5,0.0,0.0
2014,2) Non Municipal Area,01) Business Trade and Services,Total,Total,11365.26,905.133,1709.733,7941.379,809.015,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,10) Manufacture of food products,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,11) Manufacture of beverages,5.781,0.0,0.0,5.781,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,12) Manufacture of tobacco products,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,13) Manufacture of textiles,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,14) Manufacture of wearing apparel,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,15) Manufacture of leather and related products,17.902,0.0,0.0,17.902,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,17) Manufacture of paper and paper products,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,18) Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,19) Manufacture of coke and refined petroleum products,3.75,0.0,0.0,3.75,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,20) Manufacture of chemicals and chemical products,6.272,0.0,6.272,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,22) Manufacture of rubber and plastics products,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,23) Manufacture of other non-metallic mineral products,90.888,0.0,45.444,45.444,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,24) Manufacture of basic metals,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",58.142,0.0,0.0,0.0,58.142,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,"26) Manufacture of computer, electronic and optical products",4.0,0.0,2.0,2.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,27) Manufacture of electrical equipment,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,28) Manufacture of machinery and equipment n.e.c.,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,30) Manufacture of other transport equipment,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,31) Manufacture of furniture,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,32) Other manufacturing,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,33) Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,37) Sewerage,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,"38) Waste collection, treatment and disposal activities; materials recovery",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,01) 1 - 9 persons,Total,186.735,0.0,53.716,74.877,58.142,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,10) Manufacture of food products,71.834,0.0,0.0,71.834,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,11) Manufacture of beverages,8.25,0.0,0.0,8.25,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,12) Manufacture of tobacco products,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,13) Manufacture of textiles,17.311,0.0,4.946,12.365,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,14) Manufacture of wearing apparel,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,15) Manufacture of leather and related products,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,17) Manufacture of paper and paper products,2.0,0.0,0.0,2.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,18) Printing and reproduction of recorded media,15.2,0.0,0.0,15.2,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,19) Manufacture of coke and refined petroleum products,2.0,0.0,0.0,2.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,20) Manufacture of chemicals and chemical products,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,22) Manufacture of rubber and plastics products,10.652,0.0,10.652,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,23) Manufacture of other non-metallic mineral products,13.988,0.0,7.322,6.666,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,24) Manufacture of basic metals,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",6.703,0.0,0.0,6.703,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,"26) Manufacture of computer, electronic and optical products",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,27) Manufacture of electrical equipment,12.749,7.166,0.0,5.583,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,28) Manufacture of machinery and equipment n.e.c.,12.111,0.0,2.0,10.111,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,30) Manufacture of other transport equipment,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,31) Manufacture of furniture,7.368,0.0,0.0,7.368,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,32) Other manufacturing,17.934,0.0,10.248,7.686,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,33) Repair and installation of machinery and equipment,8.0,2.0,4.0,2.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,37) Sewerage,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,"38) Waste collection, treatment and disposal activities; materials recovery",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,02) 10 - 15 persons,Total,206.1,9.166,39.168,157.766,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,10) Manufacture of food products,27.351,0.0,0.0,27.351,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,11) Manufacture of beverages,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,12) Manufacture of tobacco products,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,13) Manufacture of textiles,14.0,0.0,2.0,10.0,2.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,14) Manufacture of wearing apparel,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,15) Manufacture of leather and related products,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",123.829,101.068,18.386,4.375,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,17) Manufacture of paper and paper products,18.472,0.0,9.902,8.57,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,18) Printing and reproduction of recorded media,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,19) Manufacture of coke and refined petroleum products,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,20) Manufacture of chemicals and chemical products,16.561,2.583,1.823,12.155,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,22) Manufacture of rubber and plastics products,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,23) Manufacture of other non-metallic mineral products,15.332,0.0,0.0,15.332,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,24) Manufacture of basic metals,2.666,0.0,0.0,2.666,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",22.942,0.0,4.444,18.498,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,"26) Manufacture of computer, electronic and optical products",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,27) Manufacture of electrical equipment,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,28) Manufacture of machinery and equipment n.e.c.,10.443,0.0,0.0,10.443,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,30) Manufacture of other transport equipment,5.6,0.0,2.0,3.6,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,31) Manufacture of furniture,0.0,0.0,0.0,0.0,0.0,0.0
2014,2) Non Municipal Area,02) Manufacturing,03) 16 - 25 persons,32) Other manufacturing,3.222,0.0,0.0,3.222,0.0,0.0
