Year,Area,Economic activity,Size of establishment,Division of industry,Number of establishments needing ICT personnel,Total of Need (ICT personnel ),Need - Chief Information Officer - CIO  ,Need - Information Technology Department Manager,Need - Computer System  Designers and Analysts  ,Need - Computer Programmer,Need - Computer Associate Professionals,Need - Others
2020,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,24) Manufacture of basic metals,3.4286,10.2857,0.0,0.0,3.4286,3.4286,3.4286,0.0
2020,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",12.5242,25.0485,0.0,5.1,0.0,5.1,14.8485,0.0
2020,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,"26) Manufacture of computer, electronic and optical products",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,27) Manufacture of electrical equipment,8.1176,8.1176,0.0,0.0,0.0,0.0,8.1176,0.0
2020,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,28) Manufacture of machinery and equipment n.e.c.,5.2353,5.2353,0.0,0.0,0.0,1.0,4.2353,0.0
2020,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",23.6,36.0571,0.0,0.0,6.2286,18.0286,11.8,0.0
2020,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,30) Manufacture of other transport equipment,3.5,7.0,0.0,0.0,3.5,3.5,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,31) Manufacture of furniture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,32) Other manufacturing,5.5027,16.508,0.0,2.0909,2.0909,0.0,10.2353,2.0909
2020,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,33) Repair and installation of machinery and equipment,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0
2020,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,37) Sewerage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,"38) Waste collection, treatment and disposal activities; materials recovery",1.4,1.4,1.4,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,06) 51 -  200 persons,Total,211.8325,350.9011,18.9451,20.0218,44.5003,103.731,132.3146,31.3886
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,10) Manufacture of food products,27.6495,61.6054,0.0,9.6456,16.3404,14.3374,19.9997,1.2821
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,11) Manufacture of beverages,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,12) Manufacture of tobacco products,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,13) Manufacture of textiles,14.2167,18.9804,0.0,2.2121,1.2759,4.7639,10.7287,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,14) Manufacture of wearing apparel,9.9674,20.1302,0.0,3.3,4.95,7.1329,4.7474,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,15) Manufacture of leather and related products,3.625,3.625,0.0,0.0,0.0,3.625,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",3.5151,8.1818,0.0,0.0,3.5151,2.3333,2.3333,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,17) Manufacture of paper and paper products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,18) Printing and reproduction of recorded media,1.3333,2.6667,0.0,0.0,0.0,0.0,1.3333,1.3333
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,19) Manufacture of coke and refined petroleum products,3.2,27.2,0.0,0.0,14.4,12.8,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,20) Manufacture of chemicals and chemical products,1.7692,17.6923,0.0,0.0,8.8462,8.8462,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",1.2727,1.2727,0.0,0.0,0.0,1.2727,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,22) Manufacture of rubber and plastics products,11.5119,17.4726,0.0,0.0,2.7666,8.1824,6.5236,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,23) Manufacture of other non-metallic mineral products,7.8609,26.6388,0.0,2.8888,0.0,10.7499,13.0,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,24) Manufacture of basic metals,4.0,8.0,0.0,0.0,0.0,5.0,3.0,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"25) Manufacture of fabricated metal products, except machinery and equipment",12.7159,79.1094,0.0,2.0645,2.0645,7.5224,5.5224,61.9355
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"26) Manufacture of computer, electronic and optical products",20.8475,39.7325,0.0,1.1875,6.6075,17.3875,14.55,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,27) Manufacture of electrical equipment,8.5714,18.7143,0.0,0.0,4.6666,5.8572,8.1904,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,28) Manufacture of machinery and equipment n.e.c.,7.7167,30.4333,0.0,1.0,1.6667,7.7167,20.05,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"29) Manufacture of motor vehicles, trailers and semi-trailers",7.8498,12.1244,0.0,0.0,0.0,9.2746,2.8497,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,30) Manufacture of other transport equipment,1.0769,1.0769,0.0,1.0769,0.0,0.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,31) Manufacture of furniture,1.7778,44.4444,0.0,0.0,44.4444,0.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,32) Other manufacturing,7.2777,8.7777,0.0,1.5,0.0,4.8333,2.4444,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,33) Repair and installation of machinery and equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,"38) Waste collection, treatment and disposal activities; materials recovery",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,07) More than 200 persons,Total,159.7554,451.8788,0.0,24.8754,112.5439,133.6354,116.2729,64.5509
2020,1) Municipal Area,02) Manufacturing,Total,10) Manufacture of food products,93.5379,182.6897,8.2609,9.6456,49.7202,55.9263,42.0818,17.0548
2020,1) Municipal Area,02) Manufacturing,Total,11) Manufacture of beverages,5.8571,7.8571,0.0,0.0,1.0,3.8571,3.0,0.0
2020,1) Municipal Area,02) Manufacturing,Total,12) Manufacture of tobacco products,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,Total,13) Manufacture of textiles,37.4159,42.1796,0.0,2.2121,1.2759,4.7639,15.5858,18.3421
2020,1) Municipal Area,02) Manufacturing,Total,14) Manufacture of wearing apparel,37.7117,65.6523,8.5777,7.7444,13.5277,15.7106,20.0918,0.0
2020,1) Municipal Area,02) Manufacturing,Total,15) Manufacture of leather and related products,9.025,9.025,0.0,0.0,0.0,3.625,0.0,5.4
2020,1) Municipal Area,02) Manufacturing,Total,"16) Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",15.8484,30.5151,0.0,0.0,9.8484,10.3333,10.3333,0.0
2020,1) Municipal Area,02) Manufacturing,Total,17) Manufacture of paper and paper products,5.7059,5.7059,0.0,5.7059,0.0,0.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,Total,18) Printing and reproduction of recorded media,19.0294,25.0801,2.9091,0.0,4.3434,2.0,3.606,12.2214
2020,1) Municipal Area,02) Manufacturing,Total,19) Manufacture of coke and refined petroleum products,4.2,28.2,0.0,1.0,14.4,12.8,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,Total,20) Manufacture of chemicals and chemical products,34.8417,100.3015,13.4118,5.5,17.2212,30.633,19.6607,13.875
2020,1) Municipal Area,02) Manufacturing,Total,"21) Manufacture of pharmaceuticals, medicinal chemical and botanical products",9.9696,9.9696,0.0,0.0,0.0,5.606,4.3636,0.0
2020,1) Municipal Area,02) Manufacturing,Total,22) Manufacture of rubber and plastics products,28.7666,45.8988,0.0,0.0,2.7666,8.1824,34.9498,0.0
2020,1) Municipal Area,02) Manufacturing,Total,23) Manufacture of other non-metallic mineral products,37.8415,78.6694,2.75,10.0138,2.75,21.5499,28.225,13.3806
2020,1) Municipal Area,02) Manufacturing,Total,24) Manufacture of basic metals,7.4286,18.2857,0.0,0.0,3.4286,8.4286,6.4286,0.0
2020,1) Municipal Area,02) Manufacturing,Total,"25) Manufacture of fabricated metal products, except machinery and equipment",50.4793,137.2637,0.0,22.8978,2.0645,18.1487,32.2171,61.9355
2020,1) Municipal Area,02) Manufacturing,Total,"26) Manufacture of computer, electronic and optical products",24.7364,47.5103,0.0,1.1875,10.4964,21.2764,14.55,0.0
2020,1) Municipal Area,02) Manufacturing,Total,27) Manufacture of electrical equipment,35.5112,70.9319,0.0,0.0,13.6666,12.0683,16.308,28.8889
2020,1) Municipal Area,02) Manufacturing,Total,28) Manufacture of machinery and equipment n.e.c.,25.0242,51.963,0.0,1.0,3.7778,16.5667,30.6186,0.0
2020,1) Municipal Area,02) Manufacturing,Total,"29) Manufacture of motor vehicles, trailers and semi-trailers",34.4498,51.1815,0.0,3.0,6.2286,27.3032,14.6497,0.0
2020,1) Municipal Area,02) Manufacturing,Total,30) Manufacture of other transport equipment,4.5769,8.0769,0.0,1.0769,3.5,3.5,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,Total,31) Manufacture of furniture,13.2963,61.2295,0.0,5.2667,44.4444,7.6238,0.0,3.8947
2020,1) Municipal Area,02) Manufacturing,Total,32) Other manufacturing,12.7804,25.2857,0.0,3.5909,2.0909,4.8333,12.6797,2.0909
2020,1) Municipal Area,02) Manufacturing,Total,33) Repair and installation of machinery and equipment,6.8,8.8,0.0,0.0,0.0,2.8,6.0,0.0
2020,1) Municipal Area,02) Manufacturing,Total,37) Sewerage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,Total,"38) Waste collection, treatment and disposal activities; materials recovery",7.1619,10.1619,1.4,0.0,0.0,0.0,8.7619,0.0
2020,1) Municipal Area,02) Manufacturing,Total,39) Remediation activities and other waste management services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,02) Manufacturing,Total,Total,562.9957,1123.4342,37.3095,79.8416,206.5512,298.5365,324.1114,177.0839
2020,1) Municipal Area,03) Construction,01) 1 - 10 persons,41) Construction of buildings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,03) Construction,01) 1 - 10 persons,42) Civil engineering,5.75,17.25,0.0,0.0,5.75,5.75,5.75,0.0
2020,1) Municipal Area,03) Construction,01) 1 - 10 persons,43) Specialized construction activities,66.95,100.425,0.0,0.0,0.0,0.0,0.0,100.425
2020,1) Municipal Area,03) Construction,01) 1 - 10 persons,Total,72.7,117.675,0.0,0.0,5.75,5.75,5.75,100.425
2020,1) Municipal Area,03) Construction,02) 11 - 15 persons,41) Construction of buildings,9.625,9.625,0.0,0.0,0.0,0.0,9.625,0.0
2020,1) Municipal Area,03) Construction,02) 11 - 15 persons,42) Civil engineering,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2020,1) Municipal Area,03) Construction,02) 11 - 15 persons,43) Specialized construction activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,03) Construction,02) 11 - 15 persons,Total,11.625,11.625,0.0,0.0,0.0,2.0,9.625,0.0
2020,1) Municipal Area,03) Construction,03) 16 - 25 persons,41) Construction of buildings,8.7778,17.5556,0.0,0.0,0.0,0.0,0.0,17.5556
2020,1) Municipal Area,03) Construction,03) 16 - 25 persons,42) Civil engineering,3.8462,11.5385,3.8462,3.8462,0.0,0.0,3.8462,0.0
2020,1) Municipal Area,03) Construction,03) 16 - 25 persons,43) Specialized construction activities,10.2333,16.1,0.0,0.0,2.9333,10.2333,2.9333,0.0
2020,1) Municipal Area,03) Construction,03) 16 - 25 persons,Total,22.8573,45.1941,3.8462,3.8462,2.9333,10.2333,6.7795,17.5556
2020,1) Municipal Area,03) Construction,04) 26 - 30 persons,41) Construction of buildings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,03) Construction,04) 26 - 30 persons,42) Civil engineering,2.7,3.9,0.0,1.2,0.0,1.2,1.5,0.0
2020,1) Municipal Area,03) Construction,04) 26 - 30 persons,43) Specialized construction activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,03) Construction,04) 26 - 30 persons,Total,2.7,3.9,0.0,1.2,0.0,1.2,1.5,0.0
2020,1) Municipal Area,03) Construction,05) 31 - 50 persons,41) Construction of buildings,16.8667,35.5333,0.0,4.6667,10.9667,4.6667,15.2333,0.0
2020,1) Municipal Area,03) Construction,05) 31 - 50 persons,42) Civil engineering,2.0,16.0,0.0,0.0,6.0,6.0,4.0,0.0
2020,1) Municipal Area,03) Construction,05) 31 - 50 persons,43) Specialized construction activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,03) Construction,05) 31 - 50 persons,Total,18.8667,51.5333,0.0,4.6667,16.9667,10.6667,19.2333,0.0
2020,1) Municipal Area,03) Construction,06) 51 -  200 persons,41) Construction of buildings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,03) Construction,06) 51 -  200 persons,42) Civil engineering,1.8,18.0,0.0,0.0,0.0,9.0,9.0,0.0
2020,1) Municipal Area,03) Construction,06) 51 -  200 persons,43) Specialized construction activities,3.2727,6.5455,0.0,0.0,0.0,3.2727,3.2727,0.0
2020,1) Municipal Area,03) Construction,06) 51 -  200 persons,Total,5.0727,24.5455,0.0,0.0,0.0,12.2727,12.2727,0.0
2020,1) Municipal Area,03) Construction,07) More than 200 persons,41) Construction of buildings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,03) Construction,07) More than 200 persons,42) Civil engineering,1.4,1.4,0.0,0.0,0.0,0.0,1.4,0.0
2020,1) Municipal Area,03) Construction,07) More than 200 persons,43) Specialized construction activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,03) Construction,07) More than 200 persons,Total,1.4,1.4,0.0,0.0,0.0,0.0,1.4,0.0
2020,1) Municipal Area,03) Construction,Total,41) Construction of buildings,35.2695,62.7139,0.0,4.6667,10.9667,4.6667,24.8583,17.5556
2020,1) Municipal Area,03) Construction,Total,42) Civil engineering,19.4962,70.0885,3.8462,5.0462,11.75,23.95,25.4962,0.0
2020,1) Municipal Area,03) Construction,Total,43) Specialized construction activities,80.456,123.0705,0.0,0.0,2.9333,13.506,6.206,100.425
2020,1) Municipal Area,03) Construction,Total,Total,135.2217,255.8729,3.8462,9.7129,25.65,42.1227,56.5605,117.9806
2020,1) Municipal Area,04) Land Transport and Storage,01) 1 - 10 persons,49) Land transport and transport via pipelines,84.619,84.619,0.0,0.0,0.0,0.0,84.619,0.0
2020,1) Municipal Area,04) Land Transport and Storage,01) 1 - 10 persons,52) Warehousing and support activities for transportation,20.1001,42.7452,0.0,0.0,0.0,0.0,12.5517,30.1935
2020,1) Municipal Area,04) Land Transport and Storage,01) 1 - 10 persons,Total,104.7191,127.3642,0.0,0.0,0.0,0.0,97.1707,30.1935
2020,1) Municipal Area,04) Land Transport and Storage,02) 11 - 15 persons,49) Land transport and transport via pipelines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,04) Land Transport and Storage,02) 11 - 15 persons,52) Warehousing and support activities for transportation,10.5714,20.0,0.0,0.0,0.0,0.0,0.0,20.0
2020,1) Municipal Area,04) Land Transport and Storage,02) 11 - 15 persons,Total,10.5714,20.0,0.0,0.0,0.0,0.0,0.0,20.0
2020,1) Municipal Area,04) Land Transport and Storage,03) 16 - 25 persons,49) Land transport and transport via pipelines,10.1041,15.5158,0.0,0.0,0.0,0.0,4.6923,10.8235
2020,1) Municipal Area,04) Land Transport and Storage,03) 16 - 25 persons,52) Warehousing and support activities for transportation,6.4394,52.9394,0.0,0.0,0.0,1.2727,0.0,51.6667
2020,1) Municipal Area,04) Land Transport and Storage,03) 16 - 25 persons,Total,16.5435,68.4552,0.0,0.0,0.0,1.2727,4.6923,62.4902
2020,1) Municipal Area,04) Land Transport and Storage,04) 26 - 30 persons,49) Land transport and transport via pipelines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,04) Land Transport and Storage,04) 26 - 30 persons,52) Warehousing and support activities for transportation,3.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0
2020,1) Municipal Area,04) Land Transport and Storage,04) 26 - 30 persons,Total,3.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0
2020,1) Municipal Area,04) Land Transport and Storage,05) 31 - 50 persons,49) Land transport and transport via pipelines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,04) Land Transport and Storage,05) 31 - 50 persons,52) Warehousing and support activities for transportation,4.25,42.5,0.0,0.0,0.0,0.0,0.0,42.5
2020,1) Municipal Area,04) Land Transport and Storage,05) 31 - 50 persons,Total,4.25,42.5,0.0,0.0,0.0,0.0,0.0,42.5
2020,1) Municipal Area,04) Land Transport and Storage,06) 51 -  200 persons,49) Land transport and transport via pipelines,21.1688,23.6234,0.0,0.0,7.3571,2.4545,6.4545,7.3571
2020,1) Municipal Area,04) Land Transport and Storage,06) 51 -  200 persons,52) Warehousing and support activities for transportation,6.8,13.6,0.0,0.0,0.0,10.2,0.0,3.4
2020,1) Municipal Area,04) Land Transport and Storage,06) 51 -  200 persons,Total,27.9688,37.2234,0.0,0.0,7.3571,12.6545,6.4545,10.7571
2020,1) Municipal Area,04) Land Transport and Storage,07) More than 200 persons,49) Land transport and transport via pipelines,5.5,19.4167,1.4167,0.0,4.25,9.75,2.6667,1.3333
2020,1) Municipal Area,04) Land Transport and Storage,07) More than 200 persons,52) Warehousing and support activities for transportation,4.3334,4.3334,0.0,0.0,0.0,2.1667,2.1667,0.0
2020,1) Municipal Area,04) Land Transport and Storage,07) More than 200 persons,Total,9.8334,23.7501,1.4167,0.0,4.25,11.9167,4.8334,1.3333
2020,1) Municipal Area,04) Land Transport and Storage,Total,49) Land transport and transport via pipelines,121.3919,143.1749,1.4167,0.0,11.6071,12.2045,98.4325,19.5139
2020,1) Municipal Area,04) Land Transport and Storage,Total,52) Warehousing and support activities for transportation,55.4943,206.118,0.0,0.0,0.0,13.6394,14.7184,177.7602
2020,1) Municipal Area,04) Land Transport and Storage,Total,Total,176.8862,349.2929,1.4167,0.0,11.6071,25.8439,113.1509,197.2741
2020,1) Municipal Area,05) Private Hospital,01) 1 - 10 persons,86) Human health activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,01) 1 - 10 persons,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,02) 11 - 15 persons,86) Human health activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,02) 11 - 15 persons,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,03) 16 - 25 persons,86) Human health activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,03) 16 - 25 persons,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,04) 26 - 30 persons,86) Human health activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,04) 26 - 30 persons,Total,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1) Municipal Area,05) Private Hospital,05) 31 - 50 persons,86) Human health activities,1.3,2.6,0.0,0.0,0.0,0.0,2.6,0.0
2020,1) Municipal Area,05) Private Hospital,05) 31 - 50 persons,Total,1.3,2.6,0.0,0.0,0.0,0.0,2.6,0.0
2020,1) Municipal Area,05) Private Hospital,06) 51 -  200 persons,86) Human health activities,11.2345,17.4753,0.0,2.7058,3.7967,2.4593,7.1603,1.3529
2020,1) Municipal Area,05) Private Hospital,06) 51 -  200 persons,Total,11.2345,17.4753,0.0,2.7058,3.7967,2.4593,7.1603,1.3529
2020,1) Municipal Area,05) Private Hospital,07) More than 200 persons,86) Human health activities,34.8367,89.4771,3.2631,2.4706,20.067,32.3735,25.4327,5.8706
2020,1) Municipal Area,05) Private Hospital,07) More than 200 persons,Total,34.8367,89.4771,3.2631,2.4706,20.067,32.3735,25.4327,5.8706
2020,1) Municipal Area,05) Private Hospital,Total,86) Human health activities,47.3712,109.5524,3.2631,5.1764,23.8637,34.8328,35.193,7.2235
2020,1) Municipal Area,05) Private Hospital,Total,Total,47.3712,109.5524,3.2631,5.1764,23.8637,34.8328,35.193,7.2235
2020,1) Municipal Area,06) Publishing,01) 1 - 10 persons,58) Publishing activities,10.8333,27.4444,0.0,4.8333,8.7222,9.0555,4.8333,0.0
2020,1) Municipal Area,06) Publishing,01) 1 - 10 persons,Total,10.8333,27.4444,0.0,4.8333,8.7222,9.0555,4.8333,0.0
2020,1) Municipal Area,06) Publishing,02) 11 - 15 persons,58) Publishing activities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
